biosampleId	id	individualId	libraryLayout	librarySelection	librarySource.id	librarySource.label	libraryStrategy	platform	platformModel.id	platformModel.label	runDate
OneK1K_227	RUN1080	OneK1K_227	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_808	RUN1081	OneK1K_808	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_910	RUN1082	OneK1K_910	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_220	RUN1083	OneK1K_220	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_43	RUN1084	OneK1K_43	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_833	RUN1085	OneK1K_833	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_669	RUN1086	OneK1K_669	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_341	RUN1087	OneK1K_341	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_791	RUN1088	OneK1K_791	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_529	RUN1089	OneK1K_529	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_576	RUN1090	OneK1K_576	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_52	RUN1091	OneK1K_52	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_447	RUN1092	OneK1K_447	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_237	RUN1093	OneK1K_237	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_321	RUN1094	OneK1K_321	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_274	RUN1095	OneK1K_274	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_543	RUN1096	OneK1K_543	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_884	RUN1097	OneK1K_884	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_312	RUN1098	OneK1K_312	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_81	RUN1099	OneK1K_81	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_210	RUN1100	OneK1K_210	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_992	RUN1101	OneK1K_992	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_633	RUN1102	OneK1K_633	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_688	RUN1103	OneK1K_688	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_738	RUN1104	OneK1K_738	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_347	RUN1105	OneK1K_347	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_46	RUN1106	OneK1K_46	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_790	RUN1107	OneK1K_790	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_961	RUN1108	OneK1K_961	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_437	RUN1109	OneK1K_437	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_707	RUN1110	OneK1K_707	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_562	RUN1111	OneK1K_562	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_77	RUN1112	OneK1K_77	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_741	RUN1113	OneK1K_741	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_634	RUN1114	OneK1K_634	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_605	RUN1115	OneK1K_605	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_597	RUN1116	OneK1K_597	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_304	RUN1117	OneK1K_304	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_548	RUN1118	OneK1K_548	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_710	RUN1119	OneK1K_710	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_582	RUN1120	OneK1K_582	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_516	RUN1121	OneK1K_516	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_923	RUN1122	OneK1K_923	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_453	RUN1123	OneK1K_453	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_178	RUN1124	OneK1K_178	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_895	RUN1125	OneK1K_895	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_243	RUN1126	OneK1K_243	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_78	RUN1127	OneK1K_78	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_483	RUN1128	OneK1K_483	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_275	RUN1129	OneK1K_275	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_479	RUN1130	OneK1K_479	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_452	RUN1131	OneK1K_452	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_76	RUN1132	OneK1K_76	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_854	RUN1133	OneK1K_854	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_468	RUN1134	OneK1K_468	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_563	RUN1135	OneK1K_563	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_36	RUN1136	OneK1K_36	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_11	RUN1137	OneK1K_11	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_1080	RUN1138	OneK1K_1080	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_855	RUN1139	OneK1K_855	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_194	RUN1140	OneK1K_194	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_306	RUN1141	OneK1K_306	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_207	RUN1142	OneK1K_207	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_975	RUN1143	OneK1K_975	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_55	RUN1144	OneK1K_55	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_716	RUN1145	OneK1K_716	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_506	RUN1146	OneK1K_506	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_936	RUN1147	OneK1K_936	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_518	RUN1148	OneK1K_518	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_641	RUN1149	OneK1K_641	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_624	RUN1150	OneK1K_624	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_526	RUN1151	OneK1K_526	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_761	RUN1152	OneK1K_761	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_996	RUN1153	OneK1K_996	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_125	RUN1154	OneK1K_125	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_703	RUN1155	OneK1K_703	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_552	RUN1156	OneK1K_552	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_63	RUN1157	OneK1K_63	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_773	RUN1158	OneK1K_773	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_1065	RUN1159	OneK1K_1065	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_787	RUN1160	OneK1K_787	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_260	RUN1161	OneK1K_260	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_881	RUN1162	OneK1K_881	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_798	RUN1163	OneK1K_798	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_393	RUN1164	OneK1K_393	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_685	RUN1165	OneK1K_685	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_1063	RUN1166	OneK1K_1063	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_629	RUN1167	OneK1K_629	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_113	RUN1168	OneK1K_113	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_489	RUN1169	OneK1K_489	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_852	RUN1170	OneK1K_852	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_316	RUN1171	OneK1K_316	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_276	RUN1172	OneK1K_276	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_13	RUN1173	OneK1K_13	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_1023	RUN1174	OneK1K_1023	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_423	RUN1175	OneK1K_423	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_872	RUN1176	OneK1K_872	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_348	RUN1177	OneK1K_348	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_500	RUN1178	OneK1K_500	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_746	RUN1179	OneK1K_746	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_700	RUN1180	OneK1K_700	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_667	RUN1181	OneK1K_667	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_550	RUN1182	OneK1K_550	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_244	RUN1183	OneK1K_244	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_191	RUN1184	OneK1K_191	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_831	RUN1185	OneK1K_831	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_530	RUN1186	OneK1K_530	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_614	RUN1187	OneK1K_614	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_943	RUN1188	OneK1K_943	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_54	RUN1189	OneK1K_54	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_670	RUN1190	OneK1K_670	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_458	RUN1191	OneK1K_458	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_945	RUN1192	OneK1K_945	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_409	RUN1193	OneK1K_409	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_70	RUN1194	OneK1K_70	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_522	RUN1195	OneK1K_522	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_763	RUN1196	OneK1K_763	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_362	RUN1197	OneK1K_362	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_411	RUN1198	OneK1K_411	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_433	RUN1199	OneK1K_433	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_1074	RUN1200	OneK1K_1074	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_197	RUN1201	OneK1K_197	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_642	RUN1202	OneK1K_642	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_75	RUN1203	OneK1K_75	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_546	RUN1204	OneK1K_546	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_788	RUN1205	OneK1K_788	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_190	RUN1206	OneK1K_190	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_457	RUN1207	OneK1K_457	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_946	RUN1208	OneK1K_946	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_750	RUN1209	OneK1K_750	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_172	RUN1210	OneK1K_172	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_908	RUN1211	OneK1K_908	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_812	RUN1212	OneK1K_812	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_720	RUN1213	OneK1K_720	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_456	RUN1214	OneK1K_456	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_492	RUN1215	OneK1K_492	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_690	RUN1216	OneK1K_690	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_956	RUN1217	OneK1K_956	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_505	RUN1218	OneK1K_505	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_683	RUN1219	OneK1K_683	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_174	RUN1220	OneK1K_174	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_993	RUN1221	OneK1K_993	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_133	RUN1222	OneK1K_133	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_755	RUN1223	OneK1K_755	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_404	RUN1224	OneK1K_404	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_299	RUN1225	OneK1K_299	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_370	RUN1226	OneK1K_370	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_907	RUN1227	OneK1K_907	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_1052	RUN1228	OneK1K_1052	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_677	RUN1229	OneK1K_677	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_64	RUN1230	OneK1K_64	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
OneK1K_15	RUN1231	OneK1K_15	PAIRED	RANDOM	GENEPIO:0001966	genomic Source	RNA-seq	Illumina	OBI:0002048	Illumina HiSeq 2000	2015-09-30
